2217,4582
2222,4289
2234,4109
2236,3874
2238,3285
2242,5780
2243,6452
2244,3102
2245,6095
2248,5164
2249,4065
2250,6740
2251,1177
2252,5892
2254,4931
2255,5926
2256,5519
2260,3960
2262,5917
2270,6153
2277,4305
2279,3325
2284,4112
2285,5747
2289,6928
2290,2334
2295,6584
2296,4260
2297,6860
2298,2720
2300,4053
2303,7021
2304,2207
2305,5945
2310,2913
2312,5113
2314,606
2315,3193
2316,5193
2320,3391
2321,2883
2325,6706
2327,4163
2328,5552
2329,7108
2330,6034
2332,4456
2336,1877
2340,1639
2347,490
2348,6982
2353,3988
2354,3044
2357,2822
2360,4288
2361,5598
2362,5649
2363,4135
2365,2603
2368,4390
2370,4579
2375,6630
2376,3116
2378,5424
2381,4913
2387,7054
2389,4422
2391,2988
2394,2493
2395,3931
2397,3356
2398,5317
2403,6659
2405,5991
2408,4284
2409,3408
2410,3443
2414,5017
2415,5163
2419,6255
2421,2950
2422,6677
2424,7100
2425,4917
2426,3320
2427,6056
2431,3848
2434,4680
2435,3482
2436,4001
2439,6699
2440,3867
2443,5792
2444,3426
2445,4203
2446,7090
2447,2571
2450,5872
2451,4863
2452,7115
2453,5077
2455,4924
2457,5289
2463,4506
2465,2573
2467,4881
2476,5198
2477,6698
2482,4922
2483,6463
2486,6271
2489,6820
2495,2627
2503,6751
2504,2846
2511,4647
2513,5246
2516,6169
2519,3582
2520,2392
2523,3052
2525,5216
2529,5746
2535,4872
2542,5685
2543,2705
2548,5728
2551,4590
2554,6445
2555,3276
2556,2952
2557,3076
2558,4868
2559,5565
2565,6513
2567,5165
2575,5782
2576,4143
2578,6897
2579,4140
2582,6525
2583,6385
2586,5385
2588,5205
2589,4681
2592,4761
2595,6839
2596,3190
2597,5313
2604,3388
2605,3950
2609,4914
2612,5196
2614,5485
2615,4380
2616,3799
2618,4902
2622,4641
2639,3411
2641,1039
2650,4049
2652,5662
2653,6065
2656,6048
2659,6660
2662,3521
2663,4423
2664,4713
2665,6358
2666,2848
2668,6829
2677,5182
2682,3420
2691,3302
2692,5501
2693,3407
2695,6836
2697,5349
2701,3563
2704,3777
2710,5435
2711,1566
2712,6911
2715,6848
2718,6815
2719,3754
2722,6672
2723,4072
2725,3512
2727,5981
2728,5275
2731,5761
2732,7072
2733,5034
2734,4374
2735,6336
2737,5303
2745,6323
2746,4536
2748,7011
2755,6900
2757,4487
2758,4067
2759,5259
2760,5682
2764,6541
2769,3813
2773,3317
2776,6343
2779,5979
2784,5103
2785,5665
2789,5589
2790,3486
2792,6545
2794,3974
2800,4842
2805,5940
2806,4130
2813,5465
2823,4365
2825,863
2833,5495
2836,5192
2838,5781
2843,3344
2844,531
2849,5551
2857,5829
2858,5653
2859,3868
2866,3826
2867,6377
2869,5029
2870,1673
2871,1337
2878,6435
2881,5777
2882,2961
2884,6193
2886,4463
2887,4573
2901,5486
2902,681
2903,4986
2907,6554
2911,224
2916,5287
2919,2926
2921,3687
2922,5559
2925,3055
2928,5010
2930,3937
2932,4515
2935,5387
2942,2998
2943,3892
2948,3967
2953,5395
2954,6651
2956,2984
2957,3032
2958,6844
2960,310
2963,4930
2967,2324
2974,6634
2979,2423
2986,7022
2989,4363
2990,3425
2993,4470
2995,6334
3002,7081
3004,6727
3007,4270
3011,4616
3012,3297
3013,5025
3016,5208
3017,519
3019,6748
3020,5655
3022,5112
3023,4237
3025,5948
3026,4409
3033,1987
3034,3300
3035,3710
3036,4244
3037,5896
3039,4614
3042,5969
3043,4091
3046,6260
3047,6872
3062,3531
3068,4665
3069,3127
3070,4933
3074,6174
3075,6867
3078,4428
3082,1384
3083,5201
3098,5386
3103,678
3104,5105
3107,6658
3108,5300
3112,5491
3115,408
3117,4136
3119,3987
3121,4482
3122,1627
3123,6453
3128,6536
3130,5350
3141,3936
3143,5468
3146,3198
3151,5290
3155,6450
3157,3912
3159,5912
3161,5715
3169,4341
3172,5106
3177,6348
3181,3412
3182,6869
3183,5600
3185,4211
3186,6296
3187,3087
3189,6461
3194,5721
3199,5046
3203,1951
3205,3473
3209,5388
3211,6340
3212,931
3216,3557
3217,5599
3225,5518
3227,5479
3231,6564
3232,5028
3236,5509
3237,1237
3238,3370
3240,5735
3242,552
3243,5693
3244,3358
3249,3493
3254,3133
3255,1242
3258,6863
3262,6559
3264,4356
3268,5340
3272,3160
3277,1550
3280,6159
3289,4450
3292,6188
3293,2172
3294,6484
3295,6605
3296,7117
3310,7029
3314,5845
3322,5624
3324,4747
3332,6877
3334,4028
3335,7056
3347,4281
3349,6226
3357,6988
3360,4893
3363,6354
3369,4443
3371,6625
3372,3729
3376,7017
3383,6154
3385,6074
3397,3870
3404,3984
3409,4649
3414,4086
3417,6678
3418,6696
3419,5613
3424,6664
3428,1850
3430,2497
3434,6221
3438,4301
3439,4325
3440,4191
3444,5672
3448,6457
3450,3373
3452,5556
3453,6922
3454,6199
3458,2107
3465,3097
3467,6475
3468,4467
3470,4433
3472,6184
3474,5753
3476,6997
3480,4709
3485,739
3489,6594
3490,1430
3491,6814
3495,4502
3499,6761
3500,4671
3502,2137
3517,6648
3518,4113
3520,5038
3524,5910
3525,2228
3529,5402
3532,4003
3533,4591
3537,3968
3540,6715
3545,5075
3547,3991
3549,6167
3558,6432
3573,5914
3574,6628
3576,1884
3577,4408
3580,5069
3584,6778
3585,6773
3590,6992
3591,4173
3595,1502
3598,5109
3601,1417
3607,2680
3615,3970
3619,1666
3622,3860
3623,635
3624,5511
3629,6362
3631,5834
3634,5023
3643,4679
3646,2690
3647,4344
3651,6407
3653,6366
3655,4856
3656,4790
3660,4990
3661,6856
3663,5184
3666,5928
3668,2345
3670,6657
3671,5809
3681,4853
3682,6028
3684,4704
3686,6356
3688,5423
3689,5645
3696,6300
3699,4601
3702,3994
3709,5804
3714,1164
3721,6645
3722,5331
3723,5714
3724,5157
3725,4798
3735,6447
3740,3835
3743,5101
3744,7068
3747,934
3749,6096
3752,5832
3753,5632
3756,6961
3758,4125
3760,6934
3768,4581
3771,5233
3776,3539
3784,4512
3790,5532
3792,4376
3793,5894
3795,6746
3800,5733
3805,5148
3808,432
3812,4808
3819,6001
3820,4236
3821,3900
3822,5204
3828,5918
3829,6891
3832,5623
3833,4509
3837,4993
3838,6763
3839,5095
3841,4618
3845,6040
3846,5993
3847,3943
3849,4315
3850,4129
3855,1904
3859,6060
3861,5008
3864,5432
3865,4940
3869,7080
3875,1994
3877,6544
3879,4420
3881,6882
3884,6474
3902,4080
3904,6798
3906,879
3908,3202
3916,6500
3917,5716
3919,6026
3923,2636
3925,5731
3926,3897
3927,4698
3928,5615
3929,6123
3934,6931
3935,5324
3938,5276
3955,2073
3957,4708
3958,3745
3959,4623
3961,4197
3965,3999
3971,2977
3972,1909
3975,4518
3976,5569
3978,5661
3982,4895
3983,4150
3986,4757
3995,6238
3996,5697
4002,6688
4005,2276
4013,5702
4015,5311
4027,4117
4032,1781
4033,4854
4038,6842
4041,7112
4046,6057
4051,5407
4057,4377
4073,5957
4077,5906
4089,4185
4096,7007
4098,6283
4099,4716
4100,6812
4101,4989
4102,5719
4103,4909
4105,5497
4108,5492
4110,6418
4119,4816
4124,5133
4131,6910
4141,4449
4142,6759
4146,5429
4152,6009
4155,2257
4156,6007
4158,5443
4174,4434
4177,5915
4179,5652
4181,5080
4187,4584
4189,2442
4193,5521
4195,4777
4196,5879
4198,5952
4199,4869
4205,4959
4208,5369
4209,5190
4210,146
4213,5786
4217,6239
4220,206
4222,4296
4230,6663
4233,2689
4240,4759
4247,2561
4250,3085
4253,6290
4255,5657
4256,6702
4259,6404
4263,5417
4264,899
4269,6000
4271,5670
4272,4889
4274,6903
4276,6791
4278,4559
4280,5798
4282,7013
4285,5515
4287,6686
4291,5727
4292,4938
4293,1059
4297,4843
4308,4760
4309,5092
4310,5571
4311,5855
4320,5656
4334,5043
4345,5793
4351,2860
4354,4012
4364,4533
4366,6011
4375,7120
4381,4407
4387,6302
4404,6443
4406,6649
4411,6237
4413,6743
4414,5179
4419,6958
4426,7052
4429,5925
4453,1624
4457,6790
4460,4331
4462,4752
4464,5891
4466,5553
4468,491
4472,5430
4474,5642
4475,5667
4477,1535
4481,5213
4488,5406
4492,5520
4496,7075
4513,5312
4514,7000
4522,4543
4527,6303
4528,6019
4535,4839
4552,3508
4561,5370
4563,4899
4569,5833
4572,4791
4575,5811
4576,6654
4595,6234
4599,5890
4600,3009
4606,6242
4617,4871
4620,7119
4624,6876
4625,5641
4627,5474
4629,7077
4632,6742
4636,5098
4637,1859
4642,6583
4644,6896
4654,5849
4656,5815
4660,4216
4669,6642
4683,5876
4693,5316
4694,5353
4699,5051
4700,6436
4702,5100
4707,5242
4714,5341
4717,5162
4721,5530
4723,6038
4726,4947
4731,2193
4738,4815
4740,5766
4742,6602
4743,5073
4746,4483
4750,2153
4763,5393
4767,5612
4770,3321
4771,3880
4773,2155
4781,7107
4782,6431
4796,5411
4799,4727
4800,4307
4809,5330
4820,6596
4825,4877
4828,6294
4838,5707
4846,6025
4850,6150
4852,6540
4860,6647
4861,5153
4864,6438
4870,6543
4884,6757
4885,5180
4887,6352
4890,6280
4898,7101
4900,4685
4908,5436
4910,6359
4915,6943
4919,6537
4929,5607
4935,6137
4945,5343
4949,5748
4955,4981
4956,5308
4963,6244
4969,5938
4972,5413
4974,6248
4987,6133
4992,5270
4995,6284
4997,5262
4998,6416
5001,6030
5002,5345
5007,5732
5018,6185
5032,6107
5035,5434
5039,6588
5056,5875
5057,5440
5062,6991
5065,4127
5078,4980
5085,347
5086,1116
5091,4219
5110,5533
5115,5146
5119,4565
5120,5404
5125,2909
5128,6172
5135,3449
5136,286
5140,5629
5142,6331
5143,7063
5156,7009
5168,5496
5170,6857
5171,5414
5191,6147
5200,6609
5210,5973
5211,6854
5217,6676
5218,5790
5229,5903
5232,5863
5240,5202
5244,3969
5251,2540
5253,5923
5254,5471
5258,3457
5263,6796
5264,5794
5266,5302
5272,6412
5279,6614
5281,6140
5282,5588
5283,5602
5286,474
5288,5027
5292,5627
5294,6118
5299,7037
5309,6014
5315,6681
5321,5412
5322,6173
5326,5791
5328,5690
5332,4873
5338,7065
5348,6206
5352,7096
5354,7097
5355,5870
5356,6135
5358,4583
5362,4114
5367,5710
5379,5419
5389,6392
5397,6236
5415,5932
5422,5523
5428,2047
5451,6058
5454,6960
5456,7116
5461,6338
5469,7036
5475,5738
5478,5466
5484,6646
5487,6632
5488,5594
5490,6442
5500,6592
5506,6478
5513,6129
5535,4765
5542,6830
5545,6052
5549,2448
5550,5591
5554,6529
5555,6921
5566,5941
5574,7110
5575,5650
5578,5061
5580,1179
5590,5651
5597,6076
5601,3079
5610,5818
5614,6180
5631,5763
5659,6579
5671,5852
5674,3129
5676,6516
5680,6265
5683,6787
5684,2590
5686,2949
5688,3475
5689,6968
5706,4507
5709,6874
5717,5881
5723,5956
5739,6768
5758,7084
5760,5907
5765,6665
5771,6952
5773,6141
5787,5835
5803,6203
5820,4014
5825,6192
5836,6397
5841,6465
5853,6064
5857,6671
5858,6590
5860,205
5862,5927
5868,1201
5871,6542
5877,5325
5882,6838
5897,2667
5905,4666
5913,6563
5921,4190
5937,5947
5968,3154
5989,6491
5992,6420
5999,6379
6004,7055
6005,3700
6012,6599
6016,1941
6023,6853
6041,6101
6045,6433
6054,4393
6073,5619
6075,6821
6078,6666
6088,6858
6089,1997
6124,7044
6126,6804
6127,4455
6132,6566
6136,2959
6182,7012
6196,3909
6202,6454
6210,4242
6214,6534
6219,7015
6232,7067
6247,5064
6270,2545
6274,5817
6278,4421
6285,6775
6293,6845
6299,6413
6301,5557
6315,3319
6319,6953
6341,6959
6357,7087
6360,4371
6399,6143
6405,6810
6421,6458
6424,5271
6441,6560
6448,6449
6467,6972
6471,4176
6476,6777
6481,7046
6485,6917
6494,7024
6501,5778
6507,6986
6518,5541
6521,4897
6533,6568
6565,4545
6567,6134
6569,6895
6573,4892
6575,4137
6577,3316
6595,5215
6623,3050
6624,6969
6638,2267
6653,6885
6667,5014
6697,5850
6705,6990
6707,5806
6716,4793
6747,6995
6755,6788
6816,4235
6827,6687
6841,6909
6859,5450
6890,7033
6898,4076
6916,4695
6925,6725
6937,2282
6944,5439
6962,7104
6981,1051
7001,3534
7020,891
7032,2027
7045,6115
7053,6770
